 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    in_sed         out_sed        fp_dep         ch_dep        bank_ero        bed_ero         in_no3        in_orgn        out_no3       out_orgn         fp_no3        bank_no3       bed_no3        fp_orgn        ch_orgn        bank_orgn      bed_orgn       in_solp        in_orgp        out_solp       out_orgp       fp_solp        bank_solp      bed_solp       fp_orgp        ch_orgp        bank_orgp      bed_orgp       no3_orgn       solp_orgp      
                                                                    tons            tons          tons           tons            tons           tons           tons           tons           tons          tons           tons           tons           tons           tons            tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons         
     1     1     1  2025     206     206  cha206               0.3586E+01     0.2828E+01     0.7458E+00     0.1206E-01     0.0000E+00     0.0000E+00     0.6508E+00     0.2363E+02     0.5155E+00     0.2113E+02     0.1354E+00     0.0000E+00     0.0000E+00     0.2458E+01     0.4496E-01     0.0000E+00     0.0000E+00     0.1553E+00     0.4105E+01     0.1230E+00     0.3670E+01     0.3230E-01     0.0000E+00     0.0000E+00     0.4269E+00     0.7810E-02     0.0000E+00     0.0000E+00     0.6557E-02     0.1565E-02
     1     1     1  2025     207     207  cha207               0.5257E+00     0.3859E+00     0.1387E+00     0.1065E-02     0.0000E+00     0.0000E+00     0.1867E+00     0.4669E+01     0.1374E+00     0.4047E+01     0.4924E-01     0.0000E+00     0.0000E+00     0.6158E+00     0.5578E-02     0.0000E+00     0.0000E+00     0.5795E-01     0.8247E+00     0.4267E-01     0.7149E+00     0.1529E-01     0.0000E+00     0.0000E+00     0.1088E+00     0.9853E-03     0.0000E+00     0.0000E+00     0.4542E-03     0.1410E-03
     1     1     1  2025     208     208  cha208               0.1272E+00     0.1200E+00     0.3678E-02     0.3562E-02     0.0000E+00     0.0000E+00     0.8456E-01     0.7895E+00     0.8212E-01     0.7669E+00     0.2445E-02     0.0000E+00     0.0000E+00     0.1141E-01     0.1122E-01     0.0000E+00     0.0000E+00     0.2402E-01     0.1714E+00     0.2333E-01     0.1665E+00     0.6947E-03     0.0000E+00     0.0000E+00     0.2478E-02     0.2436E-02     0.0000E+00     0.0000E+00     0.2111E-02     0.5998E-03
     1     1     1  2025     209     209  cha209               0.6911E+00     0.3462E+00     0.3396E+00     0.5339E-02     0.0000E+00     0.0000E+00     0.2311E+00     0.4838E+01     0.1175E+00     0.3622E+01     0.1136E+00     0.0000E+00     0.0000E+00     0.1189E+01     0.2772E-01     0.0000E+00     0.0000E+00     0.7149E-01     0.8427E+00     0.3636E-01     0.6308E+00     0.3513E-01     0.0000E+00     0.0000E+00     0.2070E+00     0.4828E-02     0.0000E+00     0.0000E+00     0.1962E-02     0.6070E-03
     1     1     1  2025     210     210  cha210               0.3301E+00     0.1436E+00     0.1823E+00     0.4219E-02     0.0000E+00     0.0000E+00     0.1753E+00     0.1461E+01     0.7851E-01     0.1042E+01     0.9681E-01     0.0000E+00     0.0000E+00     0.4033E+00     0.1509E-01     0.0000E+00     0.0000E+00     0.5061E-01     0.2794E+00     0.2266E-01     0.1993E+00     0.2795E-01     0.0000E+00     0.0000E+00     0.7713E-01     0.2886E-02     0.0000E+00     0.0000E+00     0.1668E-02     0.4815E-03
     1     1     1  2025     211     211  cha211               0.1518E+00     0.1252E+00     0.2564E-01     0.9161E-03     0.0000E+00     0.0000E+00     0.9201E-01     0.8563E+00     0.7646E-01     0.7812E+00     0.1554E-01     0.0000E+00     0.0000E+00     0.7234E-01     0.2847E-02     0.0000E+00     0.0000E+00     0.2630E-01     0.1860E+00     0.2186E-01     0.1697E+00     0.4444E-02     0.0000E+00     0.0000E+00     0.1571E-01     0.6184E-03     0.0000E+00     0.0000E+00     0.4854E-03     0.1388E-03
     1     1     1  2025     212     212  cha212               0.1703E+00     0.1762E+00     0.0000E+00     0.2655E-03     0.6180E-02     0.0000E+00     0.1925E-01     0.8720E+00     0.1925E-01     0.8713E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6800E-03     0.0000E+00     0.0000E+00     0.4049E-02     0.1535E+00     0.4049E-02     0.1534E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1197E-03     0.0000E+00     0.0000E+00     0.1094E-04     0.2301E-05
     1     1     1  2025     213     213  cha213               0.2267E+00     0.1465E+00     0.7373E-01     0.6500E-02     0.0000E+00     0.0000E+00     0.6326E-01     0.1137E+01     0.4268E-01     0.9315E+00     0.2057E-01     0.0000E+00     0.0000E+00     0.1848E+00     0.2022E-01     0.0000E+00     0.0000E+00     0.2067E-01     0.2108E+00     0.1395E-01     0.1728E+00     0.6723E-02     0.0000E+00     0.0000E+00     0.3428E-01     0.3751E-02     0.0000E+00     0.0000E+00     0.9808E-03     0.3205E-03
     1     1     1  2025     214     214  cha214               0.2306E+00     0.1708E+00     0.5934E-01     0.4449E-03     0.0000E+00     0.0000E+00     0.1019E+00     0.8836E+00     0.7569E-01     0.7689E+00     0.2623E-01     0.0000E+00     0.0000E+00     0.1137E+00     0.1000E-02     0.0000E+00     0.0000E+00     0.2813E-01     0.1498E+00     0.2089E-01     0.1304E+00     0.7241E-02     0.0000E+00     0.0000E+00     0.1928E-01     0.1696E-03     0.0000E+00     0.0000E+00     0.1470E-03     0.4058E-04
     1     1     1  2025     215     215  cha215               0.9513E-01     0.6438E-01     0.3030E-01     0.4556E-03     0.0000E+00     0.0000E+00     0.6844E-01     0.5391E+00     0.4665E-01     0.4516E+00     0.2180E-01     0.0000E+00     0.0000E+00     0.8584E-01     0.1592E-02     0.0000E+00     0.0000E+00     0.1820E-01     0.1083E+00     0.1241E-01     0.9074E-01     0.5797E-02     0.0000E+00     0.0000E+00     0.1725E-01     0.3199E-03     0.0000E+00     0.0000E+00     0.2381E-03     0.6333E-04
     1     1     1  2025     216     216  cha216               0.9589E-02     0.9585E-02     0.0000E+00     0.3364E-05     0.0000E+00     0.0000E+00     0.3347E-01     0.5801E-02     0.3347E-01     0.5800E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1018E-05     0.0000E+00     0.0000E+00     0.5983E-02     0.8589E-03     0.5983E-02     0.8588E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1507E-06     0.0000E+00     0.0000E+00     0.7137E-05     0.1276E-05
     1     1     1  2025     217     217  cha217               0.7296E-01     0.5007E-01     0.2261E-01     0.2747E-03     0.0000E+00     0.0000E+00     0.6403E-01     0.3443E+00     0.4418E-01     0.2902E+00     0.1984E-01     0.0000E+00     0.0000E+00     0.5336E-01     0.7937E-03     0.0000E+00     0.0000E+00     0.1668E-01     0.7299E-01     0.1151E-01     0.6151E-01     0.5171E-02     0.0000E+00     0.0000E+00     0.1131E-01     0.1683E-03     0.0000E+00     0.0000E+00     0.1556E-03     0.4053E-04
     1     1     1  2025     218     218  cha218               0.9550E-01     0.1133E+00     0.0000E+00     0.1200E-03     0.1788E-01     0.0000E+00     0.4817E-01     0.4183E+00     0.4817E-01     0.4180E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2629E-03     0.0000E+00     0.0000E+00     0.1402E-01     0.6869E-01     0.1402E-01     0.6864E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4316E-04     0.0000E+00     0.0000E+00     0.3650E-04     0.1062E-04
     1     1     1  2025     219     219  cha219               0.5174E-01     0.5021E-01     0.1462E-02     0.7403E-04     0.0000E+00     0.0000E+00     0.2474E-01     0.2499E+00     0.2404E-01     0.2461E+00     0.6989E-03     0.0000E+00     0.0000E+00     0.3530E-02     0.1813E-03     0.0000E+00     0.0000E+00     0.7745E-02     0.3925E-01     0.7526E-02     0.3867E-01     0.2188E-03     0.0000E+00     0.0000E+00     0.5544E-03     0.2848E-04     0.0000E+00     0.0000E+00     0.1833E-04     0.5739E-05
     1     1     1  2025     220     220  cha220               0.5154E-02     0.5141E-02     0.0000E+00     0.1358E-04     0.0000E+00     0.0000E+00     0.1525E-01     0.3550E-02     0.1525E-01     0.3546E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4677E-05     0.0000E+00     0.0000E+00     0.3000E-02     0.5109E-03     0.3000E-02     0.5102E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6731E-06     0.0000E+00     0.0000E+00     0.2082E-04     0.4096E-05
     1     1     1  2025     221     221  cha221               0.8943E-01     0.6838E-01     0.2004E-01     0.1001E-02     0.0000E+00     0.0000E+00     0.6097E-01     0.3699E+00     0.4731E-01     0.3260E+00     0.1366E-01     0.0000E+00     0.0000E+00     0.4144E-01     0.2369E-02     0.0000E+00     0.0000E+00     0.1887E-01     0.7960E-01     0.1464E-01     0.7017E-01     0.4229E-02     0.0000E+00     0.0000E+00     0.8920E-02     0.5098E-03     0.0000E+00     0.0000E+00     0.3637E-03     0.1126E-03
     1     1     1  2025     222     222  cha222               0.2736E-03     0.2316E-02     0.0000E+00     0.2748E-06     0.2042E-02     0.0000E+00     0.5477E-02     0.1429E-02     0.5477E-02     0.1428E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7177E-06     0.0000E+00     0.0000E+00     0.1043E-02     0.2056E-03     0.1043E-02     0.2055E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1033E-06     0.0000E+00     0.0000E+00     0.1807E-05     0.3443E-06
     1     1     1  2025     223     223  cha223               0.1022E-08     0.1276E-02     0.0000E+00     0.5426E-12     0.1276E-02     0.0000E+00     0.2088E-02     0.1012E-08     0.2088E-02     0.1011E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2684E-12     0.0000E+00     0.0000E+00     0.3538E-03     0.3035E-08     0.3538E-03     0.3034E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8052E-12     0.0000E+00     0.0000E+00     0.3392E-06     0.5746E-07
     1     1     1  2025     224     224  cha224               0.1503E+00     0.1173E+00     0.3231E-01     0.6538E-03     0.0000E+00     0.0000E+00     0.6835E-01     0.5231E+00     0.5366E-01     0.4656E+00     0.1469E-01     0.0000E+00     0.0000E+00     0.5622E-01     0.1293E-02     0.0000E+00     0.0000E+00     0.1798E-01     0.9121E-01     0.1412E-01     0.8118E-01     0.3866E-02     0.0000E+00     0.0000E+00     0.9803E-02     0.2255E-03     0.0000E+00     0.0000E+00     0.1440E-03     0.3788E-04
     1     1     1  2025     225     225  cha225               0.2996E-03     0.2732E-02     0.0000E+00     0.4195E-06     0.2432E-02     0.0000E+00     0.7721E-02     0.1565E-02     0.7721E-02     0.1564E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1096E-05     0.0000E+00     0.0000E+00     0.1570E-02     0.2252E-03     0.1570E-02     0.2250E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1577E-06     0.0000E+00     0.0000E+00     0.4339E-05     0.8822E-06
     1     1     1  2025     226     226  cha226               0.1347E-02     0.1345E-02     0.0000E+00     0.1227E-05     0.0000E+00     0.0000E+00     0.9819E-03     0.7030E-02     0.9819E-03     0.7027E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3204E-05     0.0000E+00     0.0000E+00     0.2708E-03     0.1033E-02     0.2708E-03     0.1032E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4705E-06     0.0000E+00     0.0000E+00     0.3158E-06     0.8709E-07
     1     1     1  2025     227     227  cha227               0.4985E-03     0.1481E-02     0.0000E+00     0.2136E-06     0.9831E-03     0.0000E+00     0.1184E-01     0.1737E-02     0.1184E-01     0.1736E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3720E-06     0.0000E+00     0.0000E+00     0.2079E-02     0.2685E-03     0.2079E-02     0.2684E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5750E-07     0.0000E+00     0.0000E+00     0.1624E-05     0.2852E-06
     1     1     1  2025     228     228  cha228               0.2887E-01     0.3916E-01     0.0000E+00     0.1855E-04     0.1031E-01     0.0000E+00     0.2823E-01     0.1005E+00     0.2823E-01     0.1005E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3227E-04     0.0000E+00     0.0000E+00     0.7300E-02     0.1752E-01     0.7300E-02     0.1752E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5628E-05     0.0000E+00     0.0000E+00     0.5720E-05     0.1479E-05
     1     1     1  2025     229     229  cha229               0.4459E-01     0.6506E-01     0.0000E+00     0.5639E-04     0.2053E-01     0.0000E+00     0.3144E-01     0.1552E+00     0.3144E-01     0.1551E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9813E-04     0.0000E+00     0.0000E+00     0.8079E-02     0.2706E-01     0.8079E-02     0.2704E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1711E-04     0.0000E+00     0.0000E+00     0.1348E-04     0.3465E-05
     1     1     1  2025     230     230  cha230               0.1256E-08     0.1253E-08     0.0000E+00     0.2883E-11     0.0000E+00     0.0000E+00     0.4713E-02     0.2234E-08     0.4713E-02     0.2231E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2564E-11     0.0000E+00     0.0000E+00     0.8145E-03     0.6701E-08     0.8145E-03     0.6693E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7692E-11     0.0000E+00     0.0000E+00     0.4555E-05     0.7872E-06
     1     1     1  2025     231     231  cha231               0.5795E-01     0.4947E-01     0.8157E-02     0.3204E-03     0.0000E+00     0.0000E+00     0.3232E-01     0.2017E+00     0.2777E-01     0.1869E+00     0.4550E-02     0.0000E+00     0.0000E+00     0.1419E-01     0.6032E-03     0.0000E+00     0.0000E+00     0.9777E-02     0.4092E-01     0.8401E-02     0.3792E-01     0.1376E-02     0.0000E+00     0.0000E+00     0.2880E-02     0.1224E-03     0.0000E+00     0.0000E+00     0.6883E-04     0.2082E-04
     1     1     1  2025     232     232  cha232               0.6483E-03     0.4448E-02     0.0000E+00     0.1602E-05     0.3801E-02     0.0000E+00     0.1801E-01     0.2259E-02     0.1801E-01     0.2256E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2791E-05     0.0000E+00     0.0000E+00     0.2958E-02     0.3491E-03     0.2958E-02     0.3487E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4314E-06     0.0000E+00     0.0000E+00     0.1704E-04     0.2797E-05
     1     1     1  2025     233     233  cha233               0.1428E-02     0.3666E-02     0.0000E+00     0.2126E-05     0.2240E-02     0.0000E+00     0.4110E-02     0.4970E-02     0.4110E-02     0.4967E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3699E-05     0.0000E+00     0.0000E+00     0.9405E-03     0.8667E-03     0.9405E-03     0.8661E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6451E-06     0.0000E+00     0.0000E+00     0.1917E-05     0.4388E-06
     1     1     1  2025     234     234  cha234               0.4827E-01     0.3857E-01     0.8489E-02     0.1206E-02     0.0000E+00     0.0000E+00     0.1582E-01     0.2520E+00     0.1304E-01     0.2263E+00     0.2783E-02     0.0000E+00     0.0000E+00     0.2216E-01     0.3483E-02     0.0000E+00     0.0000E+00     0.4842E-02     0.4771E-01     0.3990E-02     0.4285E-01     0.8517E-03     0.0000E+00     0.0000E+00     0.4196E-02     0.6596E-03     0.0000E+00     0.0000E+00     0.1307E-03     0.3999E-04
     1     1     1  2025     235     235  cha235               0.3288E-01     0.2796E-01     0.4165E-02     0.7549E-03     0.0000E+00     0.0000E+00     0.1129E-01     0.1302E+00     0.9859E-02     0.1203E+00     0.1430E-02     0.0000E+00     0.0000E+00     0.8246E-02     0.1603E-02     0.0000E+00     0.0000E+00     0.3205E-02     0.3514E-01     0.2799E-02     0.3249E-01     0.4060E-03     0.0000E+00     0.0000E+00     0.2226E-02     0.4328E-03     0.0000E+00     0.0000E+00     0.8015E-04     0.2276E-04
     1     1     1  2025     236     236  cha236               0.4099E-01     0.3792E-01     0.2710E-02     0.3688E-03     0.0000E+00     0.0000E+00     0.1963E-01     0.2140E+00     0.1833E-01     0.2059E+00     0.1298E-02     0.0000E+00     0.0000E+00     0.7073E-02     0.9966E-03     0.0000E+00     0.0000E+00     0.6272E-02     0.3362E-01     0.5858E-02     0.3235E-01     0.4146E-03     0.0000E+00     0.0000E+00     0.1111E-02     0.1565E-03     0.0000E+00     0.0000E+00     0.5382E-04     0.1720E-04
     1     1     1  2025     237     237  cha237               0.5374E-01     0.4529E-01     0.7161E-02     0.1290E-02     0.0000E+00     0.0000E+00     0.2767E-01     0.1870E+00     0.2399E-01     0.1722E+00     0.3688E-02     0.0000E+00     0.0000E+00     0.1246E-01     0.2417E-02     0.0000E+00     0.0000E+00     0.7490E-02     0.3262E-01     0.6492E-02     0.3002E-01     0.9980E-03     0.0000E+00     0.0000E+00     0.2173E-02     0.4215E-03     0.0000E+00     0.0000E+00     0.2040E-03     0.5520E-04
     1     1     1  2025     238     238  cha238               0.5686E-01     0.5903E-01     0.0000E+00     0.4248E-04     0.2216E-02     0.0000E+00     0.1046E-01     0.2961E+00     0.1046E-01     0.2960E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1106E-03     0.0000E+00     0.0000E+00     0.2159E-02     0.5211E-01     0.2159E-02     0.5210E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1947E-04     0.0000E+00     0.0000E+00     0.2377E-05     0.4909E-06
     1     1     1  2025     239     239  cha239               0.8362E-02     0.1376E-01     0.0000E+00     0.2487E-04     0.5427E-02     0.0000E+00     0.6345E-02     0.4365E-01     0.6345E-02     0.4359E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6491E-04     0.0000E+00     0.0000E+00     0.1871E-02     0.6857E-02     0.1871E-02     0.6847E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1020E-04     0.0000E+00     0.0000E+00     0.8629E-05     0.2544E-05
     1     1     1  2025     240     240  cha240               0.2733E-02     0.1822E-02     0.3693E-03     0.5417E-03     0.0000E+00     0.0000E+00     0.7862E-02     0.9513E-02     0.6799E-02     0.7854E-02     0.1062E-02     0.0000E+00     0.0000E+00     0.6427E-03     0.1016E-02     0.0000E+00     0.0000E+00     0.2042E-02     0.1930E-02     0.1766E-02     0.1594E-02     0.2759E-03     0.0000E+00     0.0000E+00     0.1304E-03     0.2062E-03     0.0000E+00     0.0000E+00     0.4600E-03     0.1195E-03
     1     1     1  2025     241     241  cha241               0.1966E+01     0.1658E+01     0.3037E+00     0.4252E-02     0.0000E+00     0.0000E+00     0.5808E+00     0.2032E+02     0.4911E+00     0.1873E+02     0.8971E-01     0.0000E+00     0.0000E+00     0.1569E+01     0.2398E-01     0.0000E+00     0.0000E+00     0.1315E+00     0.3551E+01     0.1112E+00     0.3272E+01     0.2031E-01     0.0000E+00     0.0000E+00     0.2742E+00     0.4189E-02     0.0000E+00     0.0000E+00     0.4129E-02     0.9348E-03
     1     1     1  2025     242     242  cha242               0.2044E+01     0.1964E+01     0.7695E-01     0.2500E-02     0.0000E+00     0.0000E+00     0.5928E+00     0.2072E+02     0.5705E+00     0.2032E+02     0.2232E-01     0.0000E+00     0.0000E+00     0.3902E+00     0.1292E-01     0.0000E+00     0.0000E+00     0.1355E+00     0.3621E+01     0.1304E+00     0.3550E+01     0.5101E-02     0.0000E+00     0.0000E+00     0.6817E-01     0.2258E-02     0.0000E+00     0.0000E+00     0.2382E-02     0.5444E-03
     1     1     1  2025     243     243  cha243               0.2110E+01     0.1938E+01     0.1711E+00     0.1285E-02     0.0000E+00     0.0000E+00     0.5630E+00     0.2097E+02     0.5174E+00     0.2011E+02     0.4565E-01     0.0000E+00     0.0000E+00     0.8499E+00     0.6665E-02     0.0000E+00     0.0000E+00     0.1310E+00     0.3666E+01     0.1204E+00     0.3516E+01     0.1062E-01     0.0000E+00     0.0000E+00     0.1486E+00     0.1165E-02     0.0000E+00     0.0000E+00     0.1105E-02     0.2571E-03
     1     1     1  2025     244     244  cha244               0.2404E+01     0.2110E+01     0.2902E+00     0.3887E-02     0.0000E+00     0.0000E+00     0.6324E+00     0.2233E+02     0.5561E+00     0.2097E+02     0.7633E-01     0.0000E+00     0.0000E+00     0.1348E+01     0.1929E-01     0.0000E+00     0.0000E+00     0.1481E+00     0.3905E+01     0.1303E+00     0.3666E+01     0.1788E-01     0.0000E+00     0.0000E+00     0.2357E+00     0.3373E-02     0.0000E+00     0.0000E+00     0.3279E-02     0.7681E-03
     1     1     1  2025     245     245  cha245               0.3046E+01     0.2394E+01     0.6407E+00     0.1213E-01     0.0000E+00     0.0000E+00     0.7621E+00     0.2502E+02     0.6018E+00     0.2233E+02     0.1603E+00     0.0000E+00     0.0000E+00     0.2631E+01     0.5642E-01     0.0000E+00     0.0000E+00     0.1812E+00     0.4374E+01     0.1431E+00     0.3904E+01     0.3812E-01     0.0000E+00     0.0000E+00     0.4600E+00     0.9865E-02     0.0000E+00     0.0000E+00     0.9630E-02     0.2290E-02
     1     1     1  2025     246     246  cha246               0.1743E+00     0.1487E+00     0.1644E-01     0.9101E-02     0.0000E+00     0.0000E+00     0.1040E+00     0.6102E+00     0.9416E-01     0.5646E+00     0.9809E-02     0.0000E+00     0.0000E+00     0.2878E-01     0.1676E-01     0.0000E+00     0.0000E+00     0.2700E-01     0.9840E-01     0.2446E-01     0.9105E-01     0.2548E-02     0.0000E+00     0.0000E+00     0.4642E-02     0.2703E-02     0.0000E+00     0.0000E+00     0.3874E-02     0.1006E-02
     1     1     1  2025     247     247  cha247               0.8828E-01     0.9827E-01     0.0000E+00     0.5534E-04     0.1004E-01     0.0000E+00     0.5754E-01     0.2987E+00     0.5754E-01     0.2986E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9361E-04     0.0000E+00     0.0000E+00     0.1602E-01     0.4968E-01     0.1602E-01     0.4966E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E-04     0.0000E+00     0.0000E+00     0.2134E-04     0.5942E-05
     1     1     1  2025     248     248  cha248               0.6387E-01     0.8285E-01     0.0000E+00     0.7276E-04     0.1905E-01     0.0000E+00     0.3583E-01     0.2716E+00     0.3583E-01     0.2714E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1547E-03     0.0000E+00     0.0000E+00     0.9855E-02     0.4570E-01     0.9855E-02     0.4568E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2603E-04     0.0000E+00     0.0000E+00     0.1809E-04     0.4975E-05
     1     1     1  2025     249     249  cha249               0.7506E-02     0.7498E-02     0.0000E+00     0.7875E-05     0.0000E+00     0.0000E+00     0.1153E-01     0.4037E-08     0.1153E-01     0.4035E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2118E-11     0.0000E+00     0.0000E+00     0.2455E-02     0.1211E-07     0.2455E-02     0.1210E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6354E-11     0.0000E+00     0.0000E+00     0.6572E-05     0.1399E-05
     1     1     1  2025     250     250  cha250               0.1364E+00     0.1056E+00     0.3064E-01     0.1747E-03     0.0000E+00     0.0000E+00     0.9452E-01     0.6924E+00     0.7330E-01     0.6141E+00     0.2123E-01     0.0000E+00     0.0000E+00     0.7775E-01     0.5076E-03     0.0000E+00     0.0000E+00     0.1942E-01     0.1178E+00     0.1506E-01     0.1045E+00     0.4361E-02     0.0000E+00     0.0000E+00     0.1323E-01     0.8637E-04     0.0000E+00     0.0000E+00     0.1196E-03     0.2456E-04
     1     1     1  2025     251     251  cha251               0.1860E+00     0.1364E+00     0.4940E-01     0.1334E-03     0.0000E+00     0.0000E+00     0.1201E+00     0.7988E+00     0.8823E-01     0.6924E+00     0.3191E-01     0.0000E+00     0.0000E+00     0.1061E+00     0.3384E-03     0.0000E+00     0.0000E+00     0.2585E-01     0.1359E+00     0.1898E-01     0.1178E+00     0.6865E-02     0.0000E+00     0.0000E+00     0.1805E-01     0.5758E-04     0.0000E+00     0.0000E+00     0.8049E-04     0.1732E-04
     1     1     1  2025     252     252  cha252               0.1721E+00     0.1406E+00     0.3135E-01     0.1771E-03     0.0000E+00     0.0000E+00     0.9579E-01     0.7689E+00     0.7834E-01     0.6984E+00     0.1745E-01     0.0000E+00     0.0000E+00     0.7004E-01     0.4397E-03     0.0000E+00     0.0000E+00     0.2133E-01     0.1304E+00     0.1745E-01     0.1184E+00     0.3886E-02     0.0000E+00     0.0000E+00     0.1188E-01     0.7455E-04     0.0000E+00     0.0000E+00     0.7944E-04     0.1769E-04
     1     1     1  2025     253     253  cha253               0.1185E-08     0.1172E-08     0.0000E+00     0.1344E-10     0.0000E+00     0.0000E+00     0.1701E-01     0.5596E-08     0.1701E-01     0.5564E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3174E-10     0.0000E+00     0.0000E+00     0.1520E-02     0.1679E-07     0.1520E-02     0.1669E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9521E-10     0.0000E+00     0.0000E+00     0.1206E-03     0.1078E-04
     1     1     1  2025     254     254  cha254               0.3916E-01     0.4542E-01     0.0000E+00     0.4610E-04     0.6303E-02     0.0000E+00     0.3992E-01     0.1005E+00     0.3992E-01     0.1004E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5912E-04     0.0000E+00     0.0000E+00     0.8156E-02     0.1752E-01     0.8156E-02     0.1751E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1031E-04     0.0000E+00     0.0000E+00     0.2569E-04     0.5248E-05
     1     1     1  2025     255     255  cha255               0.1181E-08     0.5499E-02     0.0000E+00     0.3704E-11     0.5499E-02     0.0000E+00     0.8729E-02     0.1887E-08     0.8729E-02     0.1884E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2960E-11     0.0000E+00     0.0000E+00     0.1963E-02     0.5662E-08     0.1963E-02     0.5653E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8881E-11     0.0000E+00     0.0000E+00     0.1098E-04     0.2469E-05
     1     1     1  2025     256     256  cha256               0.1005E-08     0.9977E-09     0.0000E+00     0.7022E-11     0.0000E+00     0.0000E+00     0.4248E-02     0.1591E-08     0.4248E-02     0.1585E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5560E-11     0.0000E+00     0.0000E+00     0.5946E-03     0.4773E-08     0.5946E-03     0.4756E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1668E-10     0.0000E+00     0.0000E+00     0.1198E-04     0.1677E-05
     1     1     1  2025     257     257  cha257               0.5878E-02     0.4871E-03     0.4025E-02     0.1366E-02     0.0000E+00     0.0000E+00     0.4915E-02     0.3069E-01     0.1550E-02     0.1274E-01     0.3366E-02     0.0000E+00     0.0000E+00     0.1051E-01     0.7438E-02     0.0000E+00     0.0000E+00     0.1330E-02     0.4820E-02     0.4192E-03     0.2002E-02     0.9105E-03     0.0000E+00     0.0000E+00     0.1650E-02     0.1168E-02     0.0000E+00     0.0000E+00     0.4054E-03     0.1097E-03
