 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
     1     1     1  2025     291     292  cha292               0.8171E-02     0.0000E+00     0.8168E-02     0.3143E-01     0.3345E-01     0.3340E-01     0.3340E-01     0.5092E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1127E+01     0.1188E+00     0.7300E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8846E+00     0.0000E+00     0.8844E+00     0.6298E-03     0.5274E+00     0.1519E-01     0.1188E+00     0.0000E+00
     1     1     1  2025     292     293  cha293               0.6245E-02     0.0000E+00     0.6245E-02     0.2430E-01     0.2838E-01     0.2837E-01     0.2837E-01     0.6190E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1092E+01     0.1163E+00     0.9100E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7128E+00     0.0000E+00     0.7127E+00     0.7341E-04     0.5034E+00     0.1159E-01     0.1163E+00     0.0000E+00
     1     1     1  2025     293     294  cha294               0.6022E-02     0.0000E+00     0.6020E-02     0.2367E-01     0.2306E-01     0.2304E-01     0.2304E-01     0.2760E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1062E+01     0.1142E+00     0.1147E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7193E+00     0.0000E+00     0.7191E+00     0.3207E-03     0.4710E+00     0.1123E-01     0.1142E+00     0.0000E+00
     1     1     1  2025     294     295  cha295               0.4263E-02     0.0000E+00     0.4260E-02     0.1705E-01     0.1941E-01     0.1936E-01     0.1936E-01     0.4771E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1015E+01     0.1108E+00     0.6980E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5490E+00     0.0000E+00     0.5486E+00     0.5397E-03     0.4464E+00     0.7942E-02     0.1108E+00     0.0000E+00
     1     1     1  2025     295     296  cha296               0.2834E-02     0.0000E+00     0.2832E-02     0.1304E-01     0.7607E-02     0.7595E-02     0.7595E-02     0.1157E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7038E+00     0.8680E-01     0.1702E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6721E+00     0.0000E+00     0.6718E+00     0.1029E-03     0.2498E+00     0.5308E-02     0.8680E-01     0.0000E+00
     1     1     1  2025     296     297  cha297               0.4299E-03     0.0000E+00     0.4292E-03     0.2103E-02     0.2554E-02     0.2551E-02     0.2551E-02     0.2420E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6028E+00     0.7828E-01     0.1468E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1320E+00     0.0000E+00     0.1318E+00     0.1906E-04     0.1910E+00     0.4585E-03     0.7828E-01     0.0000E+00
     1     1     1  2025     297     298  cha298               0.3993E-03     0.0000E+00     0.3986E-03     0.1992E-02     0.1235E-02     0.1233E-02     0.1233E-02     0.1565E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5740E+00     0.7577E-01     0.1070E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1330E+00     0.0000E+00     0.1328E+00     0.1191E-04     0.1776E+00     0.4311E-03     0.7577E-01     0.0000E+00
     1     1     1  2025     298     299  cha299               0.2864E-01     0.0000E+00     0.2864E-01     0.1613E+00     0.3939E+00     0.3401E+00     0.3401E+00     0.4600E-03     0.5332E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4252E+00     0.6203E-01     0.1682E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1573E+02     0.0000E+00     0.1573E+02     0.4419E-02     0.2272E+01     0.3658E+00     0.6203E-01     0.0000E+00
     1     1     1  2025     299     300  cha300               0.2767E-03     0.0000E+00     0.2766E-03     0.1464E-02     0.1235E-02     0.1235E-02     0.1235E-02     0.1168E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4956E+00     0.6871E-01     0.3274E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1177E+00     0.0000E+00     0.1177E+00     0.8019E-06     0.1529E+00     0.2860E-03     0.6871E-01     0.0000E+00
     1     1     1  2025     300     301  cha301               0.1324E-02     0.0000E+00     0.1322E-02     0.6467E-02     0.1183E-01     0.1182E-01     0.1182E-01     0.1392E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6043E+00     0.7841E-01     0.2260E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4047E+00     0.0000E+00     0.4044E+00     0.1093E-03     0.1915E+00     0.2447E-02     0.7841E-01     0.0000E+00
     1     1     1  2025     301     302  cha302               0.1224E-02     0.0000E+00     0.1224E-02     0.6114E-02     0.1103E-01     0.1101E-01     0.1101E-01     0.1267E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5723E+00     0.7562E-01     0.1228E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4099E+00     0.0000E+00     0.4097E+00     0.9705E-04     0.1747E+00     0.2365E-02     0.7562E-01     0.0000E+00
     1     1     1  2025     302     303  cha303               0.2816E-01     0.0000E+00     0.2816E-01     0.1713E+00     0.5752E+00     0.3938E+00     0.3938E+00     0.2080E-02     0.1793E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3533E+00     0.5482E-01     0.1550E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2107E+02     0.0000E+00     0.2107E+02     0.7560E-02     0.2438E+01     0.3929E+00     0.5482E-01     0.0000E+00
     1     1     1  2025     303     304  cha304               0.2345E-03     0.0000E+00     0.2331E-03     0.1403E-02     0.1240E-02     0.1235E-02     0.1235E-02     0.4724E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3679E+00     0.5633E-01     0.1889E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1639E+00     0.0000E+00     0.1629E+00     0.2640E-04     0.6074E-01     0.2845E-03     0.5633E-01     0.0000E+00
     1     1     1  2025     304     305  cha305               0.1579E-01     0.0000E+00     0.1579E-01     0.9268E-01     0.3583E+01     0.3593E+01     0.3593E+01     0.6599E-02     0.0000E+00     0.0000E+00     0.1707E-01     0.0000E+00     0.3848E+00     0.5804E-01     0.2615E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1024E+02     0.0000E+00     0.1024E+02     0.6077E-01     0.1639E+02     0.2579E+01     0.5804E-01     0.0000E+00
     1     1     1  2025     305     306  cha306               0.1197E-02     0.0000E+00     0.1196E-02     0.6281E-02     0.6762E-02     0.6748E-02     0.6748E-02     0.1353E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5065E+00     0.6970E-01     0.2087E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4915E+00     0.0000E+00     0.4909E+00     0.9466E-04     0.1231E+00     0.2365E-02     0.6970E-01     0.0000E+00
     1     1     1  2025     306     307  cha307               0.1021E-01     0.0000E+00     0.1020E-01     0.7618E-01     0.4816E+00     0.4949E+00     0.4949E+00     0.5619E-03     0.0000E+00     0.0000E+00     0.1388E-01     0.0000E+00     0.2184E+00     0.3978E-01     0.4999E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1702E+02     0.0000E+00     0.1702E+02     0.3349E-02     0.2502E+01     0.3968E+00     0.3978E-01     0.0000E+00
     1     1     1  2025     307     308  cha308               0.9473E-02     0.0000E+00     0.9467E-02     0.4830E-01     0.1104E-01     0.1095E-01     0.1095E-01     0.8734E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5433E+00     0.7304E-01     0.1559E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3459E+01     0.0000E+00     0.3457E+01     0.7400E-03     0.1410E+00     0.2547E-01     0.7304E-01     0.0000E+00
     1     1     1  2025     308     309  cha309               0.1376E-06     0.0000E+00     0.0000E+00     0.1042E-05     0.1148E-08     0.1144E-08     0.1144E-08     0.4001E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2113E+00     0.3892E-01     0.3540E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2424E-03     0.0000E+00     0.0000E+00     0.1557E-10     0.2250E-03     0.1084E-07     0.3892E-01     0.0000E+00
     1     1     1  2025     309     310  cha310               0.7942E-04     0.0000E+00     0.7878E-04     0.6925E-03     0.1117E-08     0.1111E-08     0.1111E-08     0.5614E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1532E+00     0.3141E-01     0.2827E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2392E+00     0.0000E+00     0.2373E+00     0.1759E-10     0.1390E-02     0.1560E-03     0.3141E-01     0.0000E+00
     1     1     1  2025     310     311  cha311               0.8869E-04     0.0000E+00     0.8793E-04     0.6586E-03     0.1076E-08     0.1071E-08     0.1071E-08     0.4505E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2211E+00     0.4011E-01     0.2015E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1449E+00     0.0000E+00     0.1436E+00     0.1801E-10     0.1763E-01     0.1080E-03     0.4011E-01     0.0000E+00
     1     1     1  2025     311     312  cha312               0.1260E-02     0.0000E+00     0.1260E-02     0.1031E-01     0.4918E-03     0.4460E-02     0.4460E-02     0.1548E-05     0.0000E+00     0.0000E+00     0.3970E-02     0.0000E+00     0.1771E+00     0.3460E-01     0.2602E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2980E+01     0.0000E+00     0.2978E+01     0.5674E-05     0.1554E-01     0.2509E-02     0.3460E-01     0.0000E+00
     1     1     1  2025     312     313  cha313               0.7153E-03     0.0000E+00     0.7151E-03     0.6119E-02     0.3753E-03     0.2372E-02     0.2372E-02     0.4533E-06     0.0000E+00     0.0000E+00     0.1998E-02     0.0000E+00     0.1600E+00     0.3233E-01     0.4369E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2005E+01     0.0000E+00     0.2004E+01     0.1502E-05     0.1139E-01     0.1660E-02     0.3233E-01     0.0000E+00
     1     1     1  2025     313     314  cha314               0.2505E-04     0.0000E+00     0.2494E-04     0.2357E-03     0.9635E-09     0.1240E-02     0.1240E-02     0.8378E-12     0.0000E+00     0.0000E+00     0.1240E-02     0.0000E+00     0.1291E+00     0.2803E-01     0.4452E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1003E+00     0.0000E+00     0.9986E-01     0.2375E-11     0.5602E-02     0.2695E-04     0.2803E-01     0.0000E+00
     1     1     1  2025     314     315  cha315               0.3697E-03     0.0000E+00     0.3695E-03     0.2800E-02     0.4077E-02     0.4073E-02     0.4073E-02     0.4167E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2112E+00     0.3891E-01     0.2279E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6518E+00     0.0000E+00     0.6515E+00     0.1632E-04     0.1108E-01     0.6098E-03     0.3891E-01     0.0000E+00
     1     1     1  2025     315     316  cha316               0.1529E-04     0.0000E+00     0.1482E-04     0.1297E-03     0.9961E-09     0.4278E-02     0.4278E-02     0.2522E-11     0.0000E+00     0.0000E+00     0.4278E-02     0.0000E+00     0.1632E+00     0.3276E-01     0.5137E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4144E-01     0.0000E+00     0.4016E-01     0.8307E-11     0.2759E-01     0.6475E-08     0.3276E-01     0.0000E+00
     1     1     1  2025     316     317  cha317               0.2210E-03     0.0000E+00     0.2203E-03     0.1852E-02     0.9758E-09     0.5343E-02     0.5343E-02     0.3791E-11     0.0000E+00     0.0000E+00     0.5343E-02     0.0000E+00     0.1676E+00     0.3335E-01     0.4417E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5731E+00     0.0000E+00     0.5713E+00     0.1265E-10     0.3224E-01     0.3524E-03     0.3335E-01     0.0000E+00
     1     1     1  2025     317     318  cha318               0.2771E-03     0.0000E+00     0.2767E-03     0.2359E-02     0.9935E-09     0.4448E-02     0.4448E-02     0.2453E-11     0.0000E+00     0.0000E+00     0.4448E-02     0.0000E+00     0.1617E+00     0.3256E-01     0.5382E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7627E+00     0.0000E+00     0.7615E+00     0.8031E-11     0.3583E-02     0.4553E-03     0.3256E-01     0.0000E+00
     1     1     1  2025     318     319  cha319               0.4453E-04     0.0000E+00     0.4260E-04     0.2978E-03     0.1114E-08     0.1108E-08     0.1108E-08     0.5810E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2821E+00     0.4719E-01     0.3955E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4845E-01     0.0000E+00     0.4636E-01     0.2712E-10     0.9210E-01     0.1771E-07     0.4719E-01     0.0000E+00
     1     1     1  2025     319     320  cha320               0.1102E-03     0.0000E+00     0.1102E-03     0.9757E-03     0.1312E-08     0.1312E-08     0.1312E-08     0.1726E-12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1479E+00     0.3068E-01     0.2236E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3517E+00     0.0000E+00     0.3517E+00     0.5367E-12     0.1156E-02     0.2356E-03     0.3068E-01     0.0000E+00
     1     1     1  2025     320     321  cha321               0.1667E-04     0.0000E+00     0.1660E-04     0.1633E-03     0.9491E-09     0.8170E-03     0.8170E-03     0.5265E-12     0.0000E+00     0.0000E+00     0.8170E-03     0.0000E+00     0.1179E+00     0.2637E-01     0.4502E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7769E-01     0.0000E+00     0.7741E-01     0.1405E-11     0.3583E-02     0.1722E-04     0.2637E-01     0.0000E+00
     1     1     1  2025     321     322  cha322               0.1728E-01     0.0000E+00     0.1728E-01     0.1363E+00     0.1012E+00     0.8004E-01     0.8004E-01     0.6157E-03     0.2057E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+00     0.3657E-01     0.3024E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3557E+02     0.0000E+00     0.3557E+02     0.9136E-03     0.4021E+00     0.7284E-01     0.3657E-01     0.0000E+00
     1     1     1  2025     322     323  cha323               0.1290E-03     0.0000E+00     0.1288E-03     0.1214E-02     0.1025E-08     0.2791E-02     0.2791E-02     0.2193E-11     0.0000E+00     0.0000E+00     0.2791E-02     0.0000E+00     0.1291E+00     0.2802E-01     0.4170E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5169E+00     0.0000E+00     0.5159E+00     0.6193E-11     0.3353E-02     0.2062E-03     0.2802E-01     0.0000E+00
     1     1     1  2025     323     324  cha324               0.2231E-03     0.0000E+00     0.2230E-03     0.1998E-02     0.9856E-09     0.1287E-02     0.1287E-02     0.7898E-12     0.0000E+00     0.0000E+00     0.1287E-02     0.0000E+00     0.1443E+00     0.3018E-01     0.4917E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7422E+00     0.0000E+00     0.7418E+00     0.2410E-11     0.7461E-02     0.3719E-03     0.3018E-01     0.0000E+00
     1     1     1  2025     324     325  cha325               0.2609E-03     0.0000E+00     0.2607E-03     0.2451E-02     0.9644E-09     0.1777E-02     0.1777E-02     0.1477E-11     0.0000E+00     0.0000E+00     0.1777E-02     0.0000E+00     0.1295E+00     0.2807E-01     0.3830E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1040E+01     0.0000E+00     0.1039E+01     0.4186E-11     0.2666E-02     0.4153E-03     0.2807E-01     0.0000E+00
     1     1     1  2025     325     326  cha326               0.1066E-03     0.0000E+00     0.1055E-03     0.7294E-03     0.1123E-08     0.1119E-08     0.1119E-08     0.3804E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2674E+00     0.4553E-01     0.3622E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1269E+00     0.0000E+00     0.1255E+00     0.1729E-10     0.2922E-01     0.1339E-03     0.4553E-01     0.0000E+00
     1     1     1  2025     326     327  cha327               0.7749E-03     0.0000E+00     0.7748E-03     0.7257E-02     0.3252E-03     0.1923E-02     0.1923E-02     0.5221E-06     0.0000E+00     0.0000E+00     0.1598E-02     0.0000E+00     0.1305E+00     0.2822E-01     0.1650E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3049E+01     0.0000E+00     0.3049E+01     0.1578E-05     0.9496E-02     0.1622E-02     0.2822E-01     0.0000E+00
     1     1     1  2025     327     328  cha328               0.1653E-02     0.0000E+00     0.1653E-02     0.1485E-01     0.7528E-03     0.3700E-02     0.3700E-02     0.1199E-05     0.0000E+00     0.0000E+00     0.2948E-02     0.0000E+00     0.1432E+00     0.3002E-01     0.1985E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5571E+01     0.0000E+00     0.5571E+01     0.4130E-05     0.1927E-01     0.3105E-02     0.3002E-01     0.0000E+00
     1     1     1  2025     328     329  cha329               0.5138E-05     0.0000E+00     0.5071E-05     0.4964E-04     0.9503E-09     0.1320E-02     0.1320E-02     0.4366E-12     0.0000E+00     0.0000E+00     0.1320E-02     0.0000E+00     0.1217E+00     0.2694E-01     0.7391E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2271E-01     0.0000E+00     0.2242E-01     0.1191E-11     0.8402E-02     0.3941E-08     0.2694E-01     0.0000E+00
     1     1     1  2025     329     330  cha330               0.2404E-02     0.0000E+00     0.2404E-02     0.1958E-01     0.1121E-02     0.4216E-02     0.4216E-02     0.1815E-05     0.0000E+00     0.0000E+00     0.3096E-02     0.0000E+00     0.1789E+00     0.3483E-01     0.1209E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5590E+01     0.0000E+00     0.5590E+01     0.7850E-05     0.2633E-01     0.4789E-02     0.3483E-01     0.0000E+00
     1     1     1  2025     330     331  cha331               0.1818E-03     0.0000E+00     0.1817E-03     0.1835E-02     0.1161E-08     0.6852E-03     0.6852E-03     0.8111E-12     0.0000E+00     0.0000E+00     0.6852E-03     0.0000E+00     0.1103E+00     0.2524E-01     0.3299E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9458E+00     0.0000E+00     0.9455E+00     0.2072E-11     0.1965E-02     0.3346E-03     0.2524E-01     0.0000E+00
     1     1     1  2025     331     332  cha332               0.1559E-01     0.0000E+00     0.1559E-01     0.1211E+00     0.3564E+01     0.3583E+01     0.3583E+01     0.2885E-02     0.0000E+00     0.0000E+00     0.2133E-01     0.0000E+00     0.1993E+00     0.3743E-01     0.3895E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3029E+02     0.0000E+00     0.3028E+02     0.3143E-01     0.1639E+02     0.2581E+01     0.3743E-01     0.0000E+00
     1     1     1  2025     332     333  cha333               0.1823E-02     0.0000E+00     0.1823E-02     0.1619E-01     0.7516E-03     0.5075E-02     0.5075E-02     0.8705E-06     0.0000E+00     0.0000E+00     0.4324E-02     0.0000E+00     0.1468E+00     0.3053E-01     0.5308E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5891E+01     0.0000E+00     0.5890E+01     0.2891E-05     0.1993E-01     0.3421E-02     0.3053E-01     0.0000E+00
     1     1     1  2025     333     334  cha334               0.5022E-03     0.0000E+00     0.5020E-03     0.4664E-02     0.2927E-03     0.1356E-02     0.1356E-02     0.3357E-06     0.0000E+00     0.0000E+00     0.1063E-02     0.0000E+00     0.1329E+00     0.2857E-01     0.2760E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1916E+01     0.0000E+00     0.1916E+01     0.9857E-06     0.8214E-02     0.1152E-02     0.2857E-01     0.0000E+00
     1     1     1  2025     334     335  cha335               0.8069E-03     0.0000E+00     0.8068E-03     0.8388E-02     0.2757E-03     0.9842E-03     0.9842E-03     0.5387E-07     0.0000E+00     0.0000E+00     0.7085E-03     0.0000E+00     0.1034E+00     0.2417E-01     0.6431E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4679E+01     0.0000E+00     0.4679E+01     0.1361E-06     0.7721E-02     0.1390E-02     0.2417E-01     0.0000E+00
     1     1     1  2025     335     336  cha336               0.1177E-02     0.0000E+00     0.1177E-02     0.6623E-02     0.2027E-02     0.2027E-02     0.2027E-02     0.7092E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4264E+00     0.6215E-01     0.8772E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6436E+00     0.0000E+00     0.6435E+00     0.4297E-06     0.8810E-01     0.2365E-02     0.6215E-01     0.0000E+00
     1     1     1  2025     336     337  cha337               0.2972E-05     0.0000E+00     0.2687E-05     0.2719E-04     0.9692E-09     0.4735E-02     0.4735E-02     0.1550E-11     0.0000E+00     0.0000E+00     0.4735E-02     0.0000E+00     0.1374E+00     0.2921E-01     0.7673E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1073E-01     0.0000E+00     0.9700E-02     0.4568E-11     0.3451E-02     0.4901E-08     0.2921E-01     0.0000E+00
     1     1     1  2025     337     338  cha338               0.1176E-02     0.0000E+00     0.1172E-02     0.6841E-02     0.1209E-08     0.1202E-08     0.1202E-08     0.7219E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3930E+00     0.5886E-01     0.3385E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7363E+00     0.0000E+00     0.7342E+00     0.4179E-10     0.8042E-01     0.2365E-02     0.5886E-01     0.0000E+00
     1     1     1  2025     338     339  cha339               0.6356E-03     0.0000E+00     0.6356E-03     0.6430E-02     0.5677E-01     0.3486E-01     0.3486E-01     0.5927E-02     0.1598E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1098E+00     0.2516E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3332E+01     0.0000E+00     0.3332E+01     0.5259E-03     0.1624E+00     0.2553E-01     0.2516E-01     0.0000E+00
     1     1     1  2025     339     340  cha340               0.1066E-02     0.0000E+00     0.1066E-02     0.1089E-01     0.6095E-01     0.3583E-01     0.3583E-01     0.4301E-02     0.2082E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1076E+00     0.2481E-01     0.2000E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.5788E+01     0.0000E+00     0.5788E+01     0.1001E-02     0.1732E+00     0.2732E-01     0.2481E-01     0.0000E+00
     1     1     1  2025     340     341  cha341               0.4298E-05     0.0000E+00     0.4206E-05     0.4178E-04     0.9505E-09     0.2027E-02     0.2027E-02     0.5736E-12     0.0000E+00     0.0000E+00     0.2027E-02     0.0000E+00     0.1200E+00     0.2669E-01     0.8269E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1945E-01     0.0000E+00     0.1903E-01     0.1550E-11     0.6731E-02     0.3988E-08     0.2669E-01     0.0000E+00
