 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
     1     1     1  2025      20      20  cha020               0.8211E-03     0.7644E+00     0.9644E-02     0.8211E-02     0.3785E+01     0.4225E-13     0.3820E-13     0.1146E-12     0.8692E-06     0.2845E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4225E-10     0.4225E-10     0.4225E-10     0.4225E-10     0.4225E-10     0.0000E+00     0.2375E+02     0.1183E+01     0.1141E-08     0.1032E-08     0.3095E-08     0.2348E-01     0.7685E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1141E-05     0.1141E-05     0.1141E-05     0.1141E-05     0.1141E-05     0.0000E+00     0.2375E+02     0.1183E+01     0.7877E-09     0.8718E-09     0.2615E-08     0.2344E-01     0.7673E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1141E-05     0.1141E-05     0.1141E-05     0.1141E-05     0.1141E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      21      21  cha021               0.1231E-01     0.1146E+02     0.1446E+00     0.1231E+00     0.3904E+02     0.8791E-04     0.5446E-03     0.1059E-03     0.1257E-03     0.3623E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8901E-08     0.8901E-08     0.8901E-08     0.8901E-08     0.8901E-08     0.0000E+00     0.2375E+02     0.1458E+01     0.2837E+00     0.1757E+01     0.3417E+00     0.4056E+00     0.1169E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2872E-04     0.2872E-04     0.2872E-04     0.2872E-04     0.2872E-04     0.0000E+00     0.2375E+02     0.1458E+01     0.2688E+00     0.1711E+01     0.3327E+00     0.3879E+00     0.1118E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2872E-04     0.2872E-04     0.2872E-04     0.2872E-04     0.2872E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      22      22  cha022               0.1692E-01     0.1575E+02     0.1987E+00     0.1692E+00     0.5375E+02     0.1178E-03     0.7489E-03     0.1464E-03     0.1527E-03     0.4482E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1052E-07     0.1052E-07     0.1052E-07     0.1052E-07     0.1052E-07     0.0000E+00     0.2375E+02     0.1443E+01     0.2732E+00     0.1737E+01     0.3397E+00     0.3541E+00     0.1040E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2441E-04     0.2441E-04     0.2441E-04     0.2441E-04     0.2441E-04     0.0000E+00     0.2375E+02     0.1443E+01     0.2516E+00     0.1668E+01     0.3261E+00     0.3337E+00     0.9797E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2441E-04     0.2441E-04     0.2441E-04     0.2441E-04     0.2441E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      23      23  cha023               0.1039E-01     0.9670E+01     0.1220E+00     0.1039E+00     0.3337E+02     0.3180E-04     0.2007E-03     0.3815E-04     0.5614E-04     0.1657E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4868E-08     0.4868E-08     0.4868E-08     0.4868E-08     0.4868E-08     0.0000E+00     0.2375E+02     0.1343E+01     0.1106E+00     0.6978E+00     0.1326E+00     0.1952E+00     0.5762E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1692E-04     0.1692E-04     0.1692E-04     0.1692E-04     0.1692E-04     0.0000E+00     0.2375E+02     0.1343E+01     0.1058E+00     0.6826E+00     0.1297E+00     0.1883E+00     0.5557E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1692E-04     0.1692E-04     0.1692E-04     0.1692E-04     0.1692E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      24      24  cha024               0.5040E-02     0.4692E+01     0.5920E-01     0.5040E-01     0.1776E+02     0.1466E-03     0.9416E-03     0.1735E-03     0.3063E-03     0.9263E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1803E-07     0.1803E-07     0.1803E-07     0.1803E-07     0.1803E-07     0.0000E+00     0.2375E+02     0.7138E-01     0.5089E-01     0.3270E+00     0.6026E-01     0.1063E+00     0.3217E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6261E-05     0.6261E-05     0.6261E-05     0.6261E-05     0.6261E-05     0.0000E+00     0.2375E+02     0.7138E-01     0.3957E-01     0.2904E+00     0.5352E-01     0.8377E-01     0.2534E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6261E-05     0.6261E-05     0.6261E-05     0.6261E-05     0.6261E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      25      25  cha025               0.9242E-02     0.8603E+01     0.1086E+00     0.9242E-01     0.3222E+02     0.1513E-03     0.9868E-03     0.1676E-03     0.5270E-03     0.1532E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3166E-07     0.3166E-07     0.3166E-07     0.3166E-07     0.3166E-07     0.0000E+00     0.2375E+02     0.6179E-01     0.2508E-01     0.1635E+00     0.2777E-01     0.8733E-01     0.2540E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5246E-05     0.5246E-05     0.5246E-05     0.5246E-05     0.5246E-05     0.0000E+00     0.2375E+02     0.6179E-01     0.1456E-01     0.1286E+00     0.2184E-01     0.5282E-01     0.1536E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5246E-05     0.5246E-05     0.5246E-05     0.5246E-05     0.5246E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      26      26  cha026               0.6741E-02     0.6276E+01     0.7918E-01     0.6741E-01     0.2405E+02     0.5349E-03     0.3537E-02     0.7245E-03     0.3019E-03     0.8728E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2318E-07     0.2318E-07     0.2318E-07     0.2318E-07     0.2318E-07     0.0000E+00     0.2375E+02     0.7741E-01     0.1487E+00     0.9836E+00     0.2015E+00     0.8394E-01     0.2427E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6445E-05     0.6445E-05     0.6445E-05     0.6445E-05     0.6445E-05     0.0000E+00     0.2375E+02     0.7741E-01     0.1102E+00     0.8552E+00     0.1752E+00     0.6326E-01     0.1829E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6445E-05     0.6445E-05     0.6445E-05     0.6445E-05     0.6445E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      27      27  cha027               0.9479E-03     0.8824E+00     0.1113E-01     0.9479E-02     0.4010E+01     0.7835E-04     0.4090E-03     0.1049E-03     0.4453E-04     0.1317E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3494E-08     0.3494E-08     0.3494E-08     0.3494E-08     0.3494E-08     0.0000E+00     0.2375E+02     0.1653E-01     0.2790E-01     0.1457E+00     0.3737E-01     0.1586E-01     0.4689E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1244E-05     0.1244E-05     0.1244E-05     0.1244E-05     0.1244E-05     0.0000E+00     0.2375E+02     0.1653E-01     0.2456E-01     0.1369E+00     0.3512E-01     0.1418E-01     0.4191E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1244E-05     0.1244E-05     0.1244E-05     0.1244E-05     0.1244E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      28      28  cha028               0.5770E-02     0.5371E+01     0.6777E-01     0.5770E-01     0.1874E+02     0.4694E-03     0.2844E-02     0.5004E-03     0.3236E-03     0.9251E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2960E-07     0.2960E-07     0.2960E-07     0.2960E-07     0.2960E-07     0.0000E+00     0.2375E+02     0.1044E+00     0.2259E+00     0.1369E+01     0.2408E+00     0.1557E+00     0.4452E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1425E-04     0.1425E-04     0.1425E-04     0.1425E-04     0.1425E-04     0.0000E+00     0.2375E+02     0.1044E+00     0.1791E+00     0.1227E+01     0.2158E+00     0.1237E+00     0.3536E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1425E-04     0.1425E-04     0.1425E-04     0.1425E-04     0.1425E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      29      29  cha029               0.1299E-01     0.1209E+02     0.1526E+00     0.1299E+00     0.4273E+02     0.1189E-02     0.4512E-02     0.1013E-02     0.8797E-03     0.1668E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1054E-06     0.1054E-06     0.1054E-06     0.1054E-06     0.1054E-06     0.0000E+00     0.2375E+02     0.5330E-01     0.1281E+00     0.4862E+00     0.1092E+00     0.9480E-01     0.1798E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1136E-04     0.1136E-04     0.1136E-04     0.1136E-04     0.1136E-04     0.0000E+00     0.2375E+02     0.5330E-01     0.7766E-01     0.3903E+00     0.8764E-01     0.5764E-01     0.1093E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1136E-04     0.1136E-04     0.1136E-04     0.1136E-04     0.1136E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      30      30  cha030               0.6041E-02     0.5623E+01     0.7095E-01     0.6041E-01     0.1976E+02     0.6231E-03     0.3386E-02     0.5961E-03     0.4028E-03     0.1157E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2648E-07     0.2648E-07     0.2648E-07     0.2648E-07     0.2648E-07     0.0000E+00     0.2375E+02     0.1025E+00     0.2792E+00     0.1517E+01     0.2671E+00     0.1805E+00     0.5186E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1186E-04     0.1186E-04     0.1186E-04     0.1186E-04     0.1186E-04     0.0000E+00     0.2375E+02     0.1025E+00     0.2217E+00     0.1361E+01     0.2396E+00     0.1435E+00     0.4123E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1186E-04     0.1186E-04     0.1186E-04     0.1186E-04     0.1186E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      31      31  cha031               0.3501E-03     0.3259E+00     0.4112E-02     0.3501E-02     0.4186E+00     0.3178E-04     0.9233E-04     0.1606E-04     0.1389E-04     0.3551E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1947E-08     0.1947E-08     0.1947E-08     0.1947E-08     0.1947E-08     0.0000E+00     0.2375E+02     0.1317E-01     0.8643E-01     0.2511E+00     0.4368E-01     0.3777E-01     0.9657E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5296E-05     0.5296E-05     0.5296E-05     0.5296E-05     0.5296E-05     0.0000E+00     0.2375E+02     0.1317E-01     0.8714E-01     0.2511E+00     0.4368E-01     0.3777E-01     0.9657E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5296E-05     0.5296E-05     0.5296E-05     0.5296E-05     0.5296E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      32      32  cha032               0.7654E-03     0.7125E+00     0.8990E-02     0.7654E-02     0.2013E+01     0.7623E-04     0.4137E-03     0.7065E-04     0.4884E-04     0.1409E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2978E-08     0.2978E-08     0.2978E-08     0.2978E-08     0.2978E-08     0.0000E+00     0.2375E+02     0.5903E-01     0.1931E+00     0.1048E+01     0.1790E+00     0.1237E+00     0.3568E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7544E-05     0.7544E-05     0.7544E-05     0.7544E-05     0.7544E-05     0.0000E+00     0.2375E+02     0.5903E-01     0.1835E+00     0.1022E+01     0.1745E+00     0.1176E+00     0.3392E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7544E-05     0.7544E-05     0.7544E-05     0.7544E-05     0.7544E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      33      33  cha033               0.6271E-02     0.5837E+01     0.7365E-01     0.6271E-01     0.5464E+01     0.1823E-03     0.6345E-03     0.1106E-03     0.2776E-03     0.7237E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4223E-07     0.4223E-07     0.4223E-07     0.4223E-07     0.4223E-07     0.0000E+00     0.2375E+02     0.4857E-02     0.1400E-01     0.4873E-01     0.8497E-02     0.2131E-01     0.5558E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3243E-05     0.3243E-05     0.3243E-05     0.3243E-05     0.3243E-05     0.0000E+00     0.2375E+02     0.4856E-02     0.2033E-01     0.4867E-01     0.8487E-02     0.2131E-01     0.5558E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3243E-05     0.3243E-05     0.3243E-05     0.3243E-05     0.3243E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      34      34  cha034               0.3431E-02     0.3194E+01     0.4030E-01     0.3431E-01     0.1236E+02     0.1840E-03     0.9359E-03     0.2607E-03     0.1603E-03     0.3680E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1798E-07     0.1798E-07     0.1798E-07     0.1798E-07     0.1798E-07     0.0000E+00     0.2375E+02     0.4003E-01     0.5149E-01     0.2619E+00     0.7295E-01     0.4485E-01     0.1030E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5030E-05     0.5030E-05     0.5030E-05     0.5030E-05     0.5030E-05     0.0000E+00     0.2375E+02     0.4003E-01     0.4096E-01     0.2351E+00     0.6548E-01     0.3575E-01     0.8208E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5030E-05     0.5030E-05     0.5030E-05     0.5030E-05     0.5030E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      35      35  cha035               0.7635E-03     0.7108E+00     0.8968E-02     0.7635E-02     0.2982E+01     0.4894E-04     0.3047E-03     0.7816E-04     0.3483E-04     0.7610E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4614E-08     0.4614E-08     0.4614E-08     0.4614E-08     0.4614E-08     0.0000E+00     0.2375E+02     0.2096E-01     0.2973E-01     0.1851E+00     0.4748E-01     0.2116E-01     0.4623E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2802E-05     0.2802E-05     0.2802E-05     0.2802E-05     0.2802E-05     0.0000E+00     0.2375E+02     0.2096E-01     0.2674E-01     0.1758E+00     0.4509E-01     0.1913E-01     0.4180E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2802E-05     0.2802E-05     0.2802E-05     0.2802E-05     0.2802E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      36      36  cha036               0.3237E-02     0.3013E+01     0.3802E-01     0.3237E-01     0.1216E+02     0.3745E-03     0.1772E-02     0.3326E-03     0.2306E-03     0.6878E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1176E-07     0.1176E-07     0.1176E-07     0.1176E-07     0.1176E-07     0.0000E+00     0.2375E+02     0.4128E-01     0.1098E+00     0.5197E+00     0.9756E-01     0.6764E-01     0.2017E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3450E-05     0.3450E-05     0.3450E-05     0.3450E-05     0.3450E-05     0.0000E+00     0.2375E+02     0.4128E-01     0.8727E-01     0.4661E+00     0.8750E-01     0.5421E-01     0.1617E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3450E-05     0.3450E-05     0.3450E-05     0.3450E-05     0.3450E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      37      37  cha037               0.1046E-01     0.9735E+01     0.1228E+00     0.1046E+00     0.3763E+02     0.2531E-02     0.1406E-01     0.2209E-02     0.1226E-02     0.3868E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3435E-07     0.3435E-07     0.3435E-07     0.3435E-07     0.3435E-07     0.0000E+00     0.2375E+02     0.4769E-01     0.2771E+00     0.1540E+01     0.2419E+00     0.1342E+00     0.4235E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3761E-05     0.3761E-05     0.3761E-05     0.3761E-05     0.3761E-05     0.0000E+00     0.2375E+02     0.4769E-01     0.1754E+00     0.1256E+01     0.1973E+00     0.8558E-01     0.2701E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3761E-05     0.3761E-05     0.3761E-05     0.3761E-05     0.3761E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      38      38  cha038               0.6794E-02     0.6325E+01     0.7980E-01     0.6794E-01     0.1909E+02     0.1165E-02     0.6204E-02     0.9797E-03     0.7073E-03     0.2015E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4299E-07     0.4299E-07     0.4299E-07     0.4299E-07     0.4299E-07     0.0000E+00     0.2375E+02     0.1769E-01     0.9324E-01     0.4966E+00     0.7841E-01     0.5661E-01     0.1613E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3441E-05     0.3441E-05     0.3441E-05     0.3441E-05     0.3441E-05     0.0000E+00     0.2375E+02     0.1769E-01     0.1065E+00     0.4963E+00     0.7837E-01     0.5661E-01     0.1613E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3441E-05     0.3441E-05     0.3441E-05     0.3441E-05     0.3441E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      39      39  cha039               0.1103E-01     0.1027E+02     0.1296E+00     0.1103E+00     0.2324E+02     0.1324E-02     0.5105E-02     0.8903E-03     0.7524E-03     0.1940E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6897E-07     0.6897E-07     0.6897E-07     0.6897E-07     0.6897E-07     0.0000E+00     0.2375E+02     0.1286E-01     0.6330E-01     0.2441E+00     0.4257E-01     0.3598E-01     0.9276E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3298E-05     0.3298E-05     0.3298E-05     0.3298E-05     0.3298E-05     0.0000E+00     0.2375E+02     0.1286E-01     0.8407E-01     0.2438E+00     0.4252E-01     0.3598E-01     0.9276E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3298E-05     0.3298E-05     0.3298E-05     0.3298E-05     0.3298E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      40      40  cha040               0.3679E-02     0.3425E+01     0.4321E-01     0.3679E-01     0.1556E+02     0.3558E-03     0.1858E-02     0.4765E-03     0.2240E-03     0.5295E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9200E-08     0.9200E-08     0.9200E-08     0.9200E-08     0.9200E-08     0.0000E+00     0.2375E+02     0.2091E-01     0.4132E-01     0.2157E+00     0.5533E-01     0.2601E-01     0.6149E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1068E-05     0.1068E-05     0.1068E-05     0.1068E-05     0.1068E-05     0.0000E+00     0.2375E+02     0.2091E-01     0.2973E-01     0.1851E+00     0.4748E-01     0.1919E-01     0.4536E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1068E-05     0.1068E-05     0.1068E-05     0.1068E-05     0.1068E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      41      41  cha041               0.3802E-02     0.3539E+01     0.4466E-01     0.3802E-01     0.1507E+02     0.6680E-03     0.2594E-02     0.4893E-03     0.4005E-03     0.1186E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7806E-08     0.7806E-08     0.7806E-08     0.7806E-08     0.7806E-08     0.0000E+00     0.2375E+02     0.2830E-01     0.1084E+00     0.4209E+00     0.7940E-01     0.6498E-01     0.1925E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1267E-05     0.1267E-05     0.1267E-05     0.1267E-05     0.1267E-05     0.0000E+00     0.2375E+02     0.2830E-01     0.7519E-01     0.3555E+00     0.6706E-01     0.4659E-01     0.1380E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1267E-05     0.1267E-05     0.1267E-05     0.1267E-05     0.1267E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      42      42  cha042               0.5167E-02     0.4810E+01     0.6068E-01     0.5167E-01     0.2017E+02     0.2847E-03     0.1486E-02     0.2183E-03     0.5038E-03     0.1882E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8333E-08     0.8333E-08     0.8333E-08     0.8333E-08     0.8333E-08     0.0000E+00     0.2375E+02     0.3523E-01     0.4297E-01     0.2243E+00     0.3295E-01     0.7604E-01     0.2841E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1258E-05     0.1258E-05     0.1258E-05     0.1258E-05     0.1258E-05     0.0000E+00     0.2375E+02     0.3523E-01     0.2713E-01     0.1819E+00     0.2671E-01     0.5106E-01     0.1908E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1258E-05     0.1258E-05     0.1258E-05     0.1258E-05     0.1258E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      43      43  cha043               0.1668E-02     0.1553E+01     0.1959E-01     0.1668E-01     0.7825E+01     0.3053E-03     0.1148E-02     0.2260E-03     0.1730E-03     0.5073E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1042E-07     0.1042E-07     0.1042E-07     0.1042E-07     0.1042E-07     0.0000E+00     0.2375E+02     0.1015E-01     0.3421E-01     0.1286E+00     0.2533E-01     0.1938E-01     0.5685E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1168E-05     0.1168E-05     0.1168E-05     0.1168E-05     0.1168E-05     0.0000E+00     0.2375E+02     0.1015E-01     0.2406E-01     0.1091E+00     0.2148E-01     0.1448E-01     0.4246E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1168E-05     0.1168E-05     0.1168E-05     0.1168E-05     0.1168E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      44      44  cha044               0.4521E-02     0.4208E+01     0.2335E-02     0.4521E-01     0.2833E-04     0.1459E-10     0.3148E-10     0.9444E-10     0.6124E-06     0.3148E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1459E-07     0.1459E-07     0.1459E-07     0.1459E-07     0.1459E-07     0.0000E+00     0.2375E+02     0.2703E-07     0.1202E-08     0.2595E-08     0.7784E-08     0.5047E-04     0.2595E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.0000E+00     0.2375E+02     0.0000E+00     0.1198E-08     0.2590E-08     0.7771E-08     0.5047E-04     0.2595E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.1202E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      45      45  cha045               0.1224E-02     0.1140E+01     0.1438E-01     0.1224E-01     0.1567E-01     0.5285E-11     0.5385E-11     0.1615E-10     0.6877E-05     0.2842E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5285E-08     0.5285E-08     0.5285E-08     0.5285E-08     0.5285E-08     0.0000E+00     0.2375E+02     0.3627E-04     0.1057E-08     0.1077E-08     0.3231E-08     0.1375E-02     0.5684E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1057E-05     0.1057E-05     0.1057E-05     0.1057E-05     0.1057E-05     0.0000E+00     0.2375E+02     0.3611E-04     0.1055E-08     0.1076E-08     0.3228E-08     0.1375E-02     0.5684E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1057E-05     0.1057E-05     0.1057E-05     0.1057E-05     0.1057E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025      46      46  cha046               0.8805E-04     0.8196E-01     0.1034E-02     0.8805E-03     0.3215E+00     0.7695E-05     0.5211E-04     0.1024E-04     0.4283E-05     0.1233E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2842E-09     0.2842E-09     0.2842E-09     0.2842E-09     0.2842E-09     0.0000E+00     0.2375E+02     0.6087E-01     0.1259E+00     0.8524E+00     0.1675E+00     0.7006E-01     0.2017E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4648E-05     0.4648E-05     0.4648E-05     0.4648E-05     0.4648E-05     0.0000E+00     0.2375E+02     0.6087E-01     0.1242E+00     0.8467E+00     0.1663E+00     0.6973E-01     0.2007E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4648E-05     0.4648E-05     0.4648E-05     0.4648E-05     0.4648E-05     0.0000E+00     0.2375E+02     0.2375E+02
